loan_id,boarding_date,charge_off_date,net_call_off,original_amount_financed
958,10/15/2018,,,49829
959,10/15/2018,,,73438
960,10/16/2018,,,124434
961,10/16/2018,,,140143
962,10/16/2018,,,70672
963,10/18/2018,12/14/2019,3414,21071
964,10/18/2018,,,113005
965,10/19/2018,,,6557
966,10/23/2018,,,145503
967,10/24/2018,,,47825
968,10/25/2018,,,128088
969,10/25/2018,1/31/2023,,141053
970,10/26/2018,,,61677
971,10/29/2018,,,33450
972,10/30/2018,,,53034
973,10/30/2018,,,136462
974,11/1/2018,,,78443
975,11/2/2018,,,53847
976,11/5/2018,,,91907
977,11/5/2018,,,89650
978,11/5/2018,,,105658
979,11/6/2018,,,125000
980,11/7/2018,,,87295
981,11/8/2018,,,75099
982,11/9/2018,,,144136
983,11/12/2018,,,118089
984,11/12/2018,,,14467
985,11/14/2018,,,31729
986,11/14/2018,,,133814
987,11/16/2018,,,8897
988,11/19/2018,,,32441
989,11/20/2018,,,95312
990,11/26/2018,,,8259
991,11/28/2018,,,113540
992,11/28/2018,,,4738
993,11/28/2018,,,100023
994,11/28/2018,,,30696
995,11/29/2018,,,33145
996,11/29/2018,,,8202
997,11/29/2018,,,16230
998,12/3/2018,,,9410
999,12/3/2018,,,9895
1000,12/3/2018,,,79652
1001,12/3/2018,2/29/2020,,37448
1002,12/4/2018,,,64275
1003,12/10/2018,,,130831
1004,12/10/2018,,,137880
1005,12/10/2018,,,81493
1006,12/10/2018,,,137095
1007,12/14/2018,,,114787
1008,12/14/2018,,,41129
1009,12/17/2018,,,124976
1010,12/17/2018,,,96168
1011,12/19/2018,,,132135
1012,12/19/2018,,,124464
1013,12/21/2018,,,105762
1014,12/26/2018,,,7461
1015,12/26/2018,,,106806
1016,12/26/2018,,,32346
1017,12/27/2018,,,29530
1018,12/27/2018,,,146815
1019,1/8/2019,,,83892
1020,1/8/2019,,,119111
1021,1/11/2019,,,91678
1022,1/11/2019,,,74417
1023,1/11/2019,,,99545
1024,1/11/2019,,,73425
1025,1/15/2019,,,88523
1026,1/15/2019,,,30356
1027,1/15/2019,,,127884
1028,1/17/2019,,,54161
1029,1/22/2019,,,72606
1030,1/24/2019,,,141968
1031,1/24/2019,,,28624
1032,1/24/2019,,,32015
1033,1/24/2019,,,9093
1034,1/29/2019,,,110309
1035,1/30/2019,,,121495
1036,1/30/2019,,,120454
1037,1/30/2019,,,134272
1038,2/1/2019,,,69623
1039,2/4/2019,6/11/2023,77828,91380
1040,2/4/2019,,,111927
1041,2/4/2019,,,93103
1042,2/4/2019,,,142481
1043,2/4/2019,,,75112
1044,2/5/2019,,,147547
1045,2/6/2019,,,35947
1046,2/6/2019,,,37566
1047,2/6/2019,,,45877
1048,2/11/2019,,,124934
1049,2/11/2019,,,29477
1050,2/11/2019,,,30327
1051,2/11/2019,,,66556
1052,2/12/2019,,,73142
1053,2/12/2019,,,37132
1054,2/12/2019,,,59116
1055,2/12/2019,,,88785
1056,2/13/2019,11/17/2021,58328,117866
1057,2/13/2019,,,12194
1058,2/13/2019,,,139864
1059,2/18/2019,,,14627
1060,2/18/2019,,,147006
1061,2/18/2019,,,53181
1062,2/21/2019,,,133996
1063,2/21/2019,,,147219
1064,2/26/2019,9/13/2024,105060,127423
1065,2/26/2019,,,29104
1066,2/26/2019,,,124045
1067,2/26/2019,,,114192
1068,2/28/2019,,,106552
1069,2/28/2019,,,144960
1070,2/28/2019,,,142385
1071,2/28/2019,,,82309
1072,3/1/2019,9/2/2022,1865,16983
1073,3/1/2019,,,148675
1074,3/1/2019,,,59581
1075,3/1/2019,,,147484
1076,3/1/2019,,,63031
1077,3/5/2019,6/8/2022,6142,17115
1078,3/5/2019,,,92715
1079,3/5/2019,,,27766
1080,3/8/2019,7/8/2024,39867,60987
1081,3/8/2019,,,141515
1082,3/8/2019,,,49251
1083,3/8/2019,,,32262
1084,3/8/2019,,,27095
1085,3/8/2019,,,35993
1086,3/12/2019,,,74789
1087,3/12/2019,,,82864
1088,3/12/2019,,,124430
1089,3/14/2019,,,61426
1090,3/14/2019,,,133252
1091,3/14/2019,,,106858
1092,3/15/2019,,,131603
1093,3/15/2019,,,113026
1094,3/15/2019,,,134673
1095,3/15/2019,,,123467
1096,3/15/2019,,,11283
1097,3/18/2019,,,32713
1098,3/18/2019,,,74713
1099,3/21/2019,,,98375
1100,3/21/2019,,,42481
1101,3/21/2019,,,25705
1102,3/26/2019,,,148791
1103,3/26/2019,,,68410
1104,3/26/2019,,,116955
1105,3/26/2019,,,129206
1106,3/26/2019,,,74392
1107,3/27/2019,,,100614
1108,3/27/2019,,,60359
1109,3/27/2019,,,108792
1110,3/29/2019,6/24/2019,22128,51589
1111,3/29/2019,,,117144
1112,4/1/2019,5/5/2020,38635,96059
1113,4/1/2019,,,90544
1114,4/1/2019,,,70843
1115,4/1/2019,,,56276
1116,4/1/2019,,,100476
1117,4/1/2019,,,67395
1118,4/1/2019,,,124361
1119,4/1/2019,,,46474
1120,4/1/2019,,,134538
1121,4/1/2019,,,68950
1122,4/2/2019,,,22644
1123,4/2/2019,,,98448
1124,4/3/2019,,,113233
1125,4/3/2019,,,78233
1126,4/3/2019,,,63455
1127,4/3/2019,,,8959
1128,4/8/2019,2/12/2023,13420,107570
1129,4/8/2019,,,88868
1130,4/8/2019,,,42819
1131,4/8/2019,,,12810
1132,4/9/2019,,,125826
1133,4/9/2019,,,149936
1134,4/9/2019,,,36062
1135,4/9/2019,,,111545
1136,4/9/2019,,,33466
1137,4/9/2019,,,21152
1138,4/9/2019,,,51284
1139,4/9/2019,,,57579
1140,4/10/2019,,,10705
1141,4/11/2019,,,22609
1142,4/15/2019,,,119640
1143,4/15/2019,,,42247
1144,4/15/2019,,,7939
1145,4/16/2019,,,89365
1146,4/16/2019,,,136953
1147,4/16/2019,,,23877
1148,4/16/2019,,,127248
1149,4/16/2019,,,142977
1150,4/16/2019,,,104318
1151,4/17/2019,,,149438
1152,4/17/2019,,,93838
1153,4/18/2019,,,10607
1154,4/18/2019,,,108909
1155,4/18/2019,,,3819
1156,4/18/2019,,,58207
1157,4/22/2019,,,145822
1158,4/22/2019,,,106660
1159,4/23/2019,8/26/2020,49130,57288
1160,4/23/2019,,,77138
1161,4/24/2019,1/31/2023,,140698
1162,4/25/2019,,,55054
1163,4/29/2019,5/8/2022,7371,17243
1164,4/29/2019,,,126844
1165,4/29/2019,,,97781
1166,4/29/2019,,,128205
1167,4/29/2019,,,51707
1168,4/30/2019,,,140606
1169,4/30/2019,,,124841
1170,4/30/2019,,,102685
1171,5/1/2019,,,139344
1172,5/1/2019,11/30/2023,,144548
1173,5/1/2019,,,128745
1174,5/3/2019,,,37799
1175,5/3/2019,,,21217
1176,5/3/2019,,,61692
1177,5/3/2019,,,59505
1178,5/7/2019,,,66938
1179,5/7/2019,,,138693
1180,5/7/2019,,,82612
1181,5/8/2019,,,45547
1182,5/8/2019,,,62559
1183,5/8/2019,,,108500
1184,5/10/2019,,,53959
1185,5/10/2019,,,116821
1186,5/13/2019,,,41265
1187,5/13/2019,,,21101
1188,5/13/2019,,,118871
1189,5/13/2019,,,72419
1190,5/13/2019,,,146245
1191,5/13/2019,,,44513
1192,5/13/2019,,,146339
1193,5/13/2019,,,79258
1194,5/15/2019,,,55746
1195,5/15/2019,,,70326
1196,5/15/2019,,,30907
1197,5/15/2019,,,46156
1198,5/15/2019,,,136292
1199,5/17/2019,,,143621
1200,5/17/2019,,,36685
1201,5/17/2019,,,82630
1202,5/17/2019,,,89089
1203,5/20/2019,,,145751
1204,5/20/2019,,,16498
1205,5/20/2019,,,139039
1206,5/20/2019,,,145585
1207,5/20/2019,11/30/2023,,48141
1208,5/21/2019,,,4459
1209,5/21/2019,,,147269
1210,5/21/2019,,,133621
1211,5/21/2019,,,44554
1212,5/22/2019,12/9/2022,11599,53461
1213,5/22/2019,,,148884
1214,5/22/2019,,,13299
1215,5/22/2019,,,13755
1216,5/23/2019,1/11/2022,76999,84739
1217,5/23/2019,,,121267
1218,5/23/2019,,,47097
1219,5/23/2019,,,7493
1220,5/23/2019,,,13726
1221,5/23/2019,,,73464
1222,5/29/2019,9/9/2019,6522,89196
1223,5/29/2019,4/8/2021,3253,5976
1224,5/29/2019,,,137757
1225,5/29/2019,,,98205
1226,5/29/2019,,,100195
1227,5/29/2019,,,60349
1228,5/31/2019,,,26465
1229,5/31/2019,,,80095
1230,5/31/2019,,,14775
1231,5/31/2019,,,85854
1232,5/31/2019,,,104569
1233,5/31/2019,,,45325
1234,5/31/2019,,,20066
1235,5/31/2019,,,55925
1236,5/31/2019,,,122851
1237,5/31/2019,,,138763
1238,5/31/2019,,,64668
1239,5/31/2019,,,113293
1240,6/4/2019,,,7225
1241,6/4/2019,,,117737
1242,6/4/2019,,,13717
1243,6/5/2019,,,56058
1244,6/6/2019,1/9/2020,44229,48943
1245,6/6/2019,,,40695
1246,6/6/2019,,,39161
1247,6/6/2019,,,27999
1248,6/6/2019,,,45581
1249,6/10/2019,,,24027
1250,6/10/2019,,,98571
1251,6/10/2019,,,78985
1252,6/11/2019,3/13/2020,124318,126499
1253,6/11/2019,,,32448
1254,6/11/2019,,,55646
1255,6/11/2019,,,56318
1256,6/13/2019,,,70108
1257,6/13/2019,,,47610
1258,6/13/2019,,,62809
1259,6/13/2019,,,27892
1260,6/17/2019,,,55067
1261,6/17/2019,,,94108
1262,6/17/2019,,,85450
1263,6/18/2019,,,66169
1264,6/18/2019,,,108488
1265,6/18/2019,,,69903
1266,6/18/2019,,,66257
1267,6/18/2019,,,42762
1268,6/18/2019,,,110743
1269,6/18/2019,,,68903
1270,6/19/2019,,,109956
1271,6/19/2019,,,134324
1272,6/19/2019,,,133761
1273,6/19/2019,,,95466
1274,6/19/2019,,,64274
1275,6/19/2019,,,15820
1276,6/19/2019,,,109082
1277,6/21/2019,,,11407
1278,6/21/2019,,,28150
1279,6/21/2019,,,111996
1280,6/24/2019,9/10/2024,40636,78949
1281,6/24/2019,,,7920
1282,6/24/2019,,,49614
1283,6/24/2019,,,92454
1284,6/24/2019,,,19358
1285,6/24/2019,2/28/2021,,130191
1286,6/25/2019,,,118521
1287,6/25/2019,,,46534
1288,6/25/2019,,,10229
1289,6/25/2019,,,85853
1290,6/26/2019,,,75170
1291,6/26/2019,,,22595
1292,6/26/2019,,,3154
1293,6/27/2019,,,137957
1294,6/27/2019,,,106189
1295,6/27/2019,,,77319
1296,6/27/2019,,,126124
1297,6/27/2019,,,106556
1298,6/27/2019,,,48994
1299,6/28/2019,,,5796
1300,6/28/2019,,,44730
1301,7/2/2019,,,55079
1302,7/3/2019,,,66719
1303,7/3/2019,,,86256
1304,7/3/2019,,,131969
1305,7/3/2019,,,50682
1306,7/3/2019,,,123758
1307,7/3/2019,,,134607
1308,7/3/2019,,,24256
1309,7/5/2019,,,121910
1310,7/5/2019,,,103010
1311,7/5/2019,,,45306
1312,7/5/2019,,,49364
1313,7/9/2019,9/12/2020,30918,46661
1314,7/9/2019,,,136714
1315,7/9/2019,,,23727
1316,7/9/2019,,,71646
1317,7/9/2019,,,84878
1318,7/9/2019,,,73771
1319,7/9/2019,,,129456
1320,7/9/2019,,,42667
1321,7/9/2019,,,102078
1322,7/9/2019,,,27582
1323,7/9/2019,,,63916
1324,7/9/2019,,,140487
1325,7/10/2019,12/31/2021,,84896
1326,7/10/2019,,,68884
1327,7/11/2019,,,114528
1328,7/11/2019,,,87733
1329,7/11/2019,,,129222
1330,7/11/2019,,,88681
1331,7/17/2019,,,70090
1332,7/17/2019,,,56878
1333,7/17/2019,,,41317
1334,7/17/2019,,,135141
1335,7/17/2019,,,109499
1336,7/17/2019,,,86294
1337,7/17/2019,,,66076
1338,7/17/2019,,,27281
1339,7/18/2019,4/20/2022,13236,135769
1340,7/18/2019,,,135321
1341,7/18/2019,,,47399
1342,7/18/2019,,,58565
1343,7/18/2019,,,47381
1344,7/19/2019,,,52915
1345,7/19/2019,,,18180
1346,7/19/2019,,,125944
1347,7/19/2019,,,108533
1348,7/22/2019,1/3/2023,54473,146995
1349,7/22/2019,2/22/2020,5238,105758
1350,7/22/2019,,,8851
1351,7/22/2019,,,42400
1352,7/24/2019,,,73285
1353,7/24/2019,,,77735
1354,7/24/2019,,,91179
1355,7/24/2019,,,84853
1356,7/24/2019,,,76319
1357,7/25/2019,5/7/2024,343,6305
1358,7/25/2019,,,71832
1359,7/25/2019,,,120463
1360,7/25/2019,,,11359
1361,7/25/2019,,,99508
1362,7/25/2019,,,115144
1363,7/26/2019,,,146756
1364,7/26/2019,,,44949
1365,7/26/2019,,,58460
1366,7/26/2019,,,139182
1367,7/26/2019,,,32435
1368,7/26/2019,,,53227
1369,7/26/2019,,,79189
1370,7/29/2019,,,126198
1371,7/29/2019,,,54595
1372,7/29/2019,,,5442
1373,7/29/2019,,,96928
1374,7/31/2019,,,4081
1375,7/31/2019,,,143028
1376,7/31/2019,2/28/2022,,132712
1377,8/1/2019,,,137941
1378,8/1/2019,,,72771
1379,8/1/2019,,,17415
1380,8/1/2019,,,50324
1381,8/5/2019,,,75424
1382,8/5/2019,,,26338
1383,8/6/2019,,,20114
1384,8/6/2019,,,89316
1385,8/6/2019,,,86586
1386,8/7/2019,,,65495
1387,8/7/2019,,,64588
1388,8/7/2019,,,96501
1389,8/7/2019,,,89980
1390,8/7/2019,,,7982
1391,8/9/2019,,,78305
1392,8/9/2019,,,104207
1393,8/9/2019,,,135937
1394,8/14/2019,,,13639
1395,8/14/2019,,,7539
1396,8/14/2019,,,70248
1397,8/14/2019,,,20660
1398,8/15/2019,,,116609
1399,8/15/2019,,,15338
1400,8/15/2019,,,103889
1401,8/19/2019,,,57095
1402,8/19/2019,,,129628
1403,8/19/2019,,,117435
1404,8/19/2019,,,83972
1405,8/19/2019,,,55718
1406,8/22/2019,,,81853
1407,8/22/2019,,,23586
1408,8/22/2019,,,32427
1409,8/22/2019,,,121639
1410,8/23/2019,,,50179
1411,8/23/2019,,,107944
1412,8/23/2019,,,63800
1413,8/23/2019,9/30/2022,,107671
1414,8/27/2019,,,83083
1415,8/27/2019,,,28746
1416,8/27/2019,,,26541
1417,8/28/2019,,,146068
1418,8/29/2019,,,36732
1419,8/30/2019,,,97100
1420,9/3/2019,,,136075
1421,9/3/2019,,,99219
1422,9/3/2019,,,78022
1423,9/3/2019,,,28317
1424,9/3/2019,,,15375
1425,9/3/2019,,,14994
1426,9/3/2019,,,64025
1427,9/4/2019,,,8294
1428,9/4/2019,,,119156
1429,9/9/2019,,,49253
1430,9/9/2019,,,31629
1431,9/9/2019,,,111968
1432,9/9/2019,,,90414
1433,9/9/2019,,,142507
1434,9/9/2019,,,14041
1435,9/10/2019,,,53607
1436,9/10/2019,,,39772
1437,9/11/2019,,,69436
1438,9/13/2019,,,138952
1439,9/16/2019,,,130473
1440,9/16/2019,,,16248
1441,9/16/2019,,,48609
1442,9/17/2019,,,8784
1443,9/17/2019,,,106800
1444,9/18/2019,5/4/2023,7207,26037
1445,9/18/2019,,,68614
1446,9/19/2019,,,70882
1447,9/20/2019,,,92185
1448,9/20/2019,,,29917
1449,9/20/2019,,,95555
1450,9/26/2019,,,59538
1451,9/26/2019,,,64010
1452,9/30/2019,,,65902
1453,9/30/2019,,,147000
1454,10/1/2019,,,148784
1455,10/3/2019,,,120322
1456,10/3/2019,,,33362
1457,10/3/2019,,,118514
1458,10/7/2019,,,118250
1459,10/8/2019,,,63140
1460,10/8/2019,,,81951
1461,10/9/2019,,,109609
1462,10/10/2019,,,66062
1463,10/10/2019,,,41361
1464,10/10/2019,,,81705
1465,10/10/2019,,,144508
1466,10/10/2019,8/31/2020,,62352
1467,10/15/2019,,,46400
1468,10/15/2019,,,96729
1469,10/15/2019,,,50185
1470,10/16/2019,,,102284
1471,10/16/2019,,,30293
1472,10/16/2019,,,137964
1473,10/16/2019,,,95031
1474,10/16/2019,,,17065
1475,10/17/2019,,,65919
1476,10/18/2019,,,139573
1477,10/18/2019,,,115429
1478,10/21/2019,,,143415
1479,10/21/2019,,,30940
1480,10/21/2019,,,110350
1481,10/22/2019,,,75925
1482,10/22/2019,,,63523
1483,10/23/2019,,,7694
1484,10/23/2019,,,106693
1485,10/24/2019,,,122059
1486,10/25/2019,,,8206
1487,10/31/2019,,,72665
1488,11/1/2019,8/15/2022,55264,72373
1489,11/1/2019,,,110601
1490,11/4/2019,,,20064
1491,11/4/2019,,,144699
1492,11/5/2019,,,20148
1493,11/7/2019,,,73178
1494,11/7/2019,,,16071
1495,11/7/2019,,,56568
1496,11/7/2019,,,62766
1497,11/7/2019,,,98722
1498,11/11/2019,,,16745
1499,11/11/2019,,,26601
1500,11/11/2019,,,12866
1501,11/12/2019,,,149640
1502,11/12/2019,,,42153
1503,11/13/2019,,,55250
1504,11/14/2019,,,25850
1505,11/14/2019,,,41007
1506,11/15/2019,,,21955
1507,11/15/2019,,,81124
1508,11/15/2019,,,108742
1509,11/15/2019,,,94243
1510,11/19/2019,,,135040
1511,11/19/2019,,,39455
1512,11/20/2019,,,53213
1513,11/22/2019,1/5/2022,22041,91166
1514,11/22/2019,,,42612
1515,11/22/2019,,,32532
1516,11/26/2019,,,88027
1517,11/26/2019,,,77641
1518,12/2/2019,,,8288
1519,12/2/2019,,,51814
1520,12/3/2019,,,143140
1521,12/4/2019,,,106286
1522,12/4/2019,,,14485
1523,12/4/2019,,,45462
1524,12/6/2019,,,89573
1525,12/10/2019,,,70823
1526,12/10/2019,,,93184
1527,12/12/2019,,,60718
1528,12/17/2019,,,142657
1529,12/17/2019,,,145619
1530,12/17/2019,,,24855
1531,12/18/2019,,,59753
1532,12/18/2019,,,101761
1533,12/19/2019,,,26938
1534,12/19/2019,,,48626
1535,12/20/2019,,,95513
1536,12/24/2019,,,120380
1537,12/26/2019,,,53022
1538,12/26/2019,,,70330
1539,12/26/2019,,,149720
1540,12/26/2019,,,67679
1541,12/27/2019,,,146063
1542,12/27/2019,,,122143
1543,12/27/2019,,,58811
1544,12/27/2019,,,144776
1545,12/31/2019,,,25344
1546,12/31/2019,,,74782
1547,1/2/2020,,,43876
1548,1/7/2020,,,122890
1549,1/8/2020,,,54873
1550,1/13/2020,,,73920
1551,1/14/2020,,,124503
1552,1/16/2020,,,120426
1553,1/16/2020,,,137347
1554,1/16/2020,,,133953
1555,1/16/2020,,,117485
1556,1/16/2020,,,52650
1557,1/17/2020,,,93533
1558,1/22/2020,,,107484
1559,1/22/2020,,,74259
1560,1/22/2020,,,19460
1561,1/23/2020,,,120014
1562,1/23/2020,,,127959
1563,1/23/2020,,,106959
1564,1/23/2020,,,110508
1565,1/23/2020,,,149320
1566,1/23/2020,,,108114
1567,1/23/2020,,,60490
1568,1/28/2020,,,110972
1569,1/28/2020,,,69723
1570,1/28/2020,,,130787
1571,1/29/2020,,,105794
1572,1/30/2020,3/24/2024,22990,131956
1573,1/30/2020,,,49315
1574,1/30/2020,,,19867
1575,1/30/2020,,,138518
1576,2/3/2020,,,23682
1577,2/3/2020,,,39856
1578,2/3/2020,,,15666
1579,2/3/2020,,,4419
1580,2/3/2020,,,65233
1581,2/3/2020,,,105946
1582,2/4/2020,,,143962
1583,2/4/2020,,,48504
1584,2/5/2020,,,36626
1585,2/6/2020,,,9024
1586,2/10/2020,,,13355
1587,2/10/2020,,,130359
1588,2/12/2020,,,26984
1589,2/13/2020,2/12/2024,51633,113742
1590,2/14/2020,,,110605
1591,2/18/2020,,,134953
1592,2/18/2020,,,127384
1593,2/18/2020,,,92825
1594,2/18/2020,,,53006
1595,2/18/2020,,,143877
1596,2/20/2020,,,104825
1597,2/20/2020,,,142364
1598,2/20/2020,,,134050
1599,2/20/2020,,,43049
1600,2/21/2020,,,78437
1601,2/25/2020,,,16450
1602,2/25/2020,,,89851
1603,2/26/2020,,,89499
1604,2/26/2020,,,128077
1605,2/26/2020,,,56951
1606,2/27/2020,,,128906
1607,2/27/2020,,,111960
1608,2/27/2020,,,49958
1609,2/27/2020,,,53946
1610,2/27/2020,,,118161
1611,2/27/2020,,,123007
1612,2/27/2020,,,85927
1613,3/4/2020,,,102051
1614,3/4/2020,,,116662
1615,3/4/2020,,,99677
1616,3/4/2020,,,60470
1617,3/5/2020,,,86356
1618,3/5/2020,,,132418
1619,3/5/2020,,,116549
1620,3/5/2020,,,100739
1621,3/5/2020,4/30/2023,,114980
1622,3/5/2020,7/31/2022,,58059
1623,3/5/2020,,,122210
1624,3/5/2020,,,94073
1625,3/5/2020,,,128585
1626,3/5/2020,,,137490
1627,3/5/2020,,,85254
1628,3/5/2020,,,68983
1629,3/9/2020,,,140461
1630,3/9/2020,,,70868
1631,3/9/2020,,,126577
1632,3/9/2020,,,116485
1633,3/10/2020,5/29/2024,36678,119327
1634,3/10/2020,,,65066
1635,3/10/2020,,,60404
1636,3/10/2020,,,137919
1637,3/10/2020,,,57815
1638,3/10/2020,,,31226
1639,3/12/2020,,,71633
1640,3/12/2020,,,98710
1641,3/12/2020,,,70543
1642,3/12/2020,,,77848
1643,3/12/2020,,,72354
1644,3/12/2020,,,35342
1645,3/12/2020,,,39440
1646,3/12/2020,,,103785
1647,3/12/2020,,,71262
1648,3/13/2020,,,78680
1649,3/13/2020,,,120124
1650,3/13/2020,,,142222
1651,3/13/2020,,,33997
1652,3/13/2020,,,95966
1653,3/17/2020,,,26106
1654,3/17/2020,,,17326
1655,3/17/2020,,,148041
1656,3/17/2020,,,67643
1657,3/17/2020,,,47701
1658,3/17/2020,,,88825
1659,3/17/2020,,,120384
1660,3/17/2020,,,15202
1661,3/17/2020,,,68630
1662,3/17/2020,,,102673
1663,3/17/2020,,,20341
1664,3/18/2020,,,134858
1665,3/18/2020,,,140176
1666,3/18/2020,,,128531
1667,3/18/2020,,,139820
1668,3/18/2020,,,24773
1669,3/18/2020,,,58114
1670,3/19/2020,3/29/2024,94018,143624
1671,3/19/2020,,,19405
1672,3/19/2020,,,34404
1673,3/19/2020,,,8727
1674,3/19/2020,,,26541
1675,3/20/2020,6/11/2023,48413,64841
1676,3/20/2020,,,76841
1677,3/20/2020,,,124110
1678,3/24/2020,8/5/2021,23908,143209
1679,3/24/2020,,,85605
1680,3/24/2020,,,118258
1681,3/24/2020,,,61542
1682,3/24/2020,,,3641
1683,3/24/2020,,,6254
1684,3/24/2020,,,83225
1685,3/24/2020,,,71620
1686,3/24/2020,,,139280
1687,3/24/2020,,,113363
1688,3/24/2020,,,59769
1689,3/24/2020,,,121518
1690,3/24/2020,,,135504
1691,3/24/2020,,,5727
1692,3/25/2020,,,149742
1693,3/25/2020,,,20691
1694,3/26/2020,,,50585
1695,3/26/2020,,,56302
1696,3/26/2020,,,15637
1697,3/27/2020,,,37324
1698,3/27/2020,,,57044
1699,3/31/2020,,,13621
1700,3/31/2020,,,103353
1701,3/31/2020,,,47733
1702,3/31/2020,,,77354
1703,3/31/2020,,,89966
1704,4/1/2020,,,47261
1705,4/1/2020,,,105295
1706,4/1/2020,,,95760
1707,4/2/2020,,,25321
1708,4/2/2020,,,71790
1709,4/3/2020,,,84627
1710,4/3/2020,,,69898
1711,4/3/2020,,,30430
1712,4/3/2020,,,51323
1713,4/7/2020,,,76178
1714,4/7/2020,,,46146
1715,4/7/2020,,,90158
1716,4/8/2020,,,6525
1717,4/8/2020,,,91035
1718,4/9/2020,,,88285
1719,4/9/2020,,,59825
1720,4/13/2020,,,79765
1721,4/13/2020,,,108025
1722,4/13/2020,,,10418
1723,4/13/2020,,,48584
1724,4/15/2020,,,87890
1725,4/15/2020,,,56998
1726,4/15/2020,,,146124
1727,4/16/2020,,,134511
1728,4/16/2020,,,80873
1729,4/16/2020,,,84320
1730,4/16/2020,,,131047
1731,4/16/2020,,,55392
1732,4/20/2020,,,6010
1733,4/20/2020,,,96135
1734,4/20/2020,,,15613
1735,4/20/2020,,,56049
1736,4/20/2020,,,34206
1737,4/20/2020,,,43966
1738,4/20/2020,,,124162
1739,4/20/2020,,,73133
1740,4/20/2020,,,74152
1741,4/20/2020,,,79977
1742,4/20/2020,,,92033
1743,4/23/2020,,,12945
1744,4/23/2020,,,20121
1745,4/23/2020,,,144371
1746,4/23/2020,,,46310
1747,4/23/2020,,,74199
1748,4/23/2020,,,23747
1749,4/23/2020,,,30677
1750,4/27/2020,,,46283
1751,4/27/2020,,,37234
1752,4/27/2020,,,64488
1753,4/27/2020,,,75822
1754,4/27/2020,,,127134
1755,4/27/2020,,,84706
1756,4/27/2020,,,7632
1757,4/27/2020,,,13115
1758,4/27/2020,,,105108
1759,4/27/2020,,,25531
1760,4/27/2020,,,48394
1761,4/27/2020,,,97880
1762,4/27/2020,,,78024
1763,4/27/2020,,,51501
1764,4/27/2020,,,22528
1765,4/29/2020,5/17/2021,8046,93594
1766,4/29/2020,,,109722
1767,4/29/2020,,,101091
1768,4/29/2020,,,83979
1769,4/29/2020,,,11590
1770,4/29/2020,,,36744
1771,5/4/2020,,,13065
1772,5/4/2020,,,59792
1773,5/4/2020,,,125419
1774,5/4/2020,,,50934
1775,5/4/2020,,,138387
1776,5/4/2020,,,134847
1777,5/4/2020,,,59061
1778,5/6/2020,,,40836
1779,5/6/2020,,,127581
1780,5/6/2020,,,121219
1781,5/6/2020,,,57082
1782,5/6/2020,,,97893
1783,5/6/2020,,,52995
1784,5/6/2020,,,87331
1785,5/6/2020,,,103175
1786,5/6/2020,,,107669
1787,5/6/2020,,,119742
1788,5/6/2020,,,60207
1789,5/8/2020,,,142128
1790,5/8/2020,,,88743
1791,5/8/2020,,,28801
1792,5/8/2020,,,49677
1793,5/8/2020,,,148016
1794,5/8/2020,,,61421
1795,5/8/2020,,,42785
1796,5/8/2020,,,20385
1797,5/8/2020,,,93973
1798,5/8/2020,,,82548
1799,5/8/2020,,,144674
1800,5/8/2020,,,142579
1801,5/8/2020,,,6433
1802,5/11/2020,,,48138
1803,5/11/2020,,,118116
1804,5/11/2020,,,137819
1805,5/12/2020,,,51418
1806,5/14/2020,,,58198
1807,5/14/2020,,,149900
1808,5/14/2020,,,146397
1809,5/15/2020,,,134912
1810,5/15/2020,,,41993
1811,5/15/2020,,,61069
1812,5/15/2020,,,20032
1813,5/15/2020,,,127161
1814,5/15/2020,,,98959
1815,5/15/2020,,,112920
1816,5/15/2020,,,127586
1817,5/15/2020,,,9438
1818,5/18/2020,,,50359
1819,5/19/2020,,,74785
1820,5/19/2020,,,39896
1821,5/19/2020,,,21207
1822,5/19/2020,,,122185
1823,5/19/2020,,,15508
1824,5/20/2020,,,93751
1825,5/20/2020,,,132748
1826,5/20/2020,,,140620
1827,5/22/2020,,,137009
1828,5/22/2020,,,101558
1829,5/22/2020,,,21060
1830,5/22/2020,,,10049
1831,5/27/2020,,,25811
1832,5/27/2020,,,43860
1833,5/27/2020,,,28572
1834,5/27/2020,,,109460
1835,5/28/2020,,,63003
1836,5/28/2020,,,62279
1837,5/28/2020,,,66288
1838,5/28/2020,,,43919
1839,5/28/2020,,,73911
1840,5/28/2020,,,149322
1841,5/28/2020,,,146769
1842,5/29/2020,,,42354
1843,5/29/2020,,,131444
